commentary_id,form,exclude_count,boundary_insecure_count,continuation_fragment_count,complex_logogram_count,cross_script_count,source_override_count,reason_classes,evidence_text
KH74,JA-DA-SU,1,1,0,0,0,0,physical_boundary,RACTION .1 ]-SI • JA-DA-SU[ .2 ] SI-*301-MI
KH74,SI-*301-MI,1,1,0,0,0,0,physical_boundary,• JA-DA-SU[ .2 ] SI-*301-MI {*605} INFRA MUTI
KH79+89,A-RA,1,1,0,0,0,0,physical_boundary,I-NA[ .2 ]PA-TA • A-RA-[ .3 ]-PA-DA-NI .
KH79+89,MI-NA,1,1,0,0,0,0,physical_boundary,INE STATEMENT .1 ]MI-NA[ .2 ]PA-TA • A-RA
KH79+89,PA-DA-NI,1,1,0,0,0,0,physical_boundary,-TA • A-RA-[ .3 ]-PA-DA-NI .4 VACAT INFRA MU
KH79+89,PA-TA,1,1,0,0,0,0,physical_boundary,NT .1 ]MI-NA[ .2 ]PA-TA • A-RA-[ .3 ]-PA-
KH8,*303-D,1,0,0,1,0,0,complex_logogram,*303+D {*624}
KH81,MI-JA-I,1,0,0,1,0,0,complex_logogram,MI + JA +I {*551}
KH82,OLE-RI,1,0,0,1,0,0,complex_logogram,]OLE+RI {*614}
KH83,A-DI-NE,1,1,0,0,0,0,physical_boundary,RACTION .1 ] • .1 A-DI-NE[ .2 ]* 401 VAS+ A
KH83,VAS-A,1,0,0,1,0,0,complex_logogram,]* 401 VAS+ A {*650}
KH83,VAS-RU,1,0,0,1,0,0,complex_logogram,* 401 VAS+ RU {*651}[
KH84,VAS-RU,1,0,0,1,0,0,complex_logogram,* 401 VAS+ RU {*651}[
KH85,*401V-AS-RU,1,0,0,1,0,0,complex_logogram,] *401VAS+RU {*651}
KH85,OLE-TA,1,0,0,1,0,0,complex_logogram,] OLE + TA {*615}
KH86,PI-NU,1,1,0,0,0,0,physical_boundary,*303+[ ] A B B .2 PI-NU-[ .3 ] 3 [ .3 *30
KH86,RE-ZA,1,1,0,0,0,0,physical_boundary,BER FRACTION .1 ] RE-ZA *303[ .2 ]*303+[
KH9,*303-D,1,0,0,1,0,0,complex_logogram,*303+D {*624}
KH9,I-SI,1,1,0,0,0,0,physical_boundary,IC E B .2 MI[ .3 ]I-SI • *303+D {*624} J
KH9,SI-TA-*304,1,0,0,1,0,0,complex_logogram,SI+TA 2 {*532} *304
KH90,MA-TA-RI-TA,1,1,0,0,0,0,physical_boundary,.1 ][•]-JA[ .2 ] MA-TA-RI-TA [ .3 ] VEST. [ IN
KH91,*401V-AS-RA,1,0,0,1,0,0,complex_logogram,*401VAS+ RA {*652}[
KH91,*401V-AS-RU,1,0,0,1,0,0,complex_logogram,*401VAS+RU {*651}
KH92,NA-KI,1,1,0,0,0,0,physical_boundary,KU-NI-TE 10 [ .2 ]NA-KI 1 VEST. [ INFRA M
KH94,QA-PU,1,0,0,1,0,0,complex_logogram,] QA +[ ]+PU
KH97,A-JA,1,1,0,0,0,0,physical_boundary,FRACTION .A1 ]RE A-JA [ .A2 ] NA [ INFR
KH97,SE-I,1,1,0,0,0,0,physical_boundary,NFRA MUTILA .B1 ]-SE-I[ .B2 ] VESTIGIA [
KH99,A-SI-*118,1,1,0,0,0,0,physical_boundary,1 ]PA-RI-DE • .2 ]A-SI-*118 .3 ]KU-KA-[
KH99,KU-KA,1,1,0,0,0,0,physical_boundary,.2 ]A-SI-*118 .3 ]KU-KA-[
KH99,PA-RI-DE,1,1,0,0,0,0,physical_boundary,MBER FRACTION .1 ]PA-RI-DE • .2 ]A-SI-*118 .
"KHWC2029,2030",VIR-KA,1,0,0,1,0,0,complex_logogram,VIR+KA {*568}
KHWC2031,VIR-KA,1,0,0,1,0,0,complex_logogram,VIR+KA {*568}
KHWC2032,VIR-KA,1,0,0,1,0,0,complex_logogram,VIR+KA {*568}
KHWC2046,*301-*311,1,0,0,1,0,0,complex_logogram,*301+*311 {*606}
KHWC2047,*301-*311,1,0,0,1,0,0,complex_logogram,*301+*311 {*606}
KHWC2048,*301-*311,1,0,0,1,0,0,complex_logogram,*301+*311 {*606}
KHWC2049,*301-*311,1,0,0,1,0,0,complex_logogram,*301+*311 {*606}
KHWC2050,*301-*311,1,0,0,1,0,0,complex_logogram,*301+*311 {*606}
KHWC2051,*301-*311,1,0,0,1,0,0,complex_logogram,*301+*311 {*606}
KHWC2052,*301-*311,1,0,0,1,0,0,complex_logogram,*301+*311 {*606}
KHWC2053,*301-*311,1,0,0,1,0,0,complex_logogram,*301+*311 {*606}
KHWC2054,MI-*605,1,0,0,1,0,0,complex_logogram,* 301 + MI {*605; CF. *553}
KHWC2055,MI-*605,1,0,0,1,0,0,complex_logogram,* 301 + MI {*605; CF. *553}
KHWC2057,*337-*188,1,0,0,1,0,0,complex_logogram,*337+*188 {*645}
KHWC2058,*86-*188,1,0,0,1,0,0,complex_logogram,*86+*188 {*566}
KHWC2059+2091+2092,*86-*188,1,0,0,1,0,0,complex_logogram,*86+*188 {*566}
KHWC2062,*86-*188,1,0,0,1,0,0,complex_logogram,*86+*188 {*566}
KHWC2064,MI-*301,1,0,0,1,0,0,complex_logogram,MI+*301 {*553}
KHWC2065,*301-*351,1,0,0,1,0,0,complex_logogram,*301+*351 {*607}
KHWC2099,MI-*301-*553,1,0,0,1,0,0,complex_logogram,MI+*301 {*553; CF. *605}
KHWC2109,*86-*188,1,0,0,1,0,0,complex_logogram,*86+*188 {*566}
KHWC2113,*301-*311,1,0,0,1,0,0,complex_logogram,*301+*311 {*606}
KHWC2117,B-*86,1,0,0,1,0,0,complex_logogram,B:*86+* 188 {*565}
KN2,RU-NA,1,1,0,0,0,0,physical_boundary,MBER FRACTION .1 ]RU-NA 2 .2 *118 3 .2 I
KN22,KA-JE,1,1,0,0,0,0,physical_boundary,TA [ ] 20 [ A.2 ] KA-JE-[ B ] PO-DI-PA 3
KN22,MA-SU-MI,1,1,0,0,0,0,physical_boundary,I-PA 3 1 10 C.1 ] MA-SU-MI • [•]-NA[ C.2 ] V
KN22,PO-DI-PA,1,1,0,0,0,0,physical_boundary,A.2 ] KA-JE-[ B ] PO-DI-PA 3 1 10 C.1 ] MA-S
KN22,SU-JU-TA,1,1,0,0,0,0,physical_boundary,EMENT NUMBER A.1 ]SU-JU-TA [ ] 20 [ A.2 ] KA
KN28,SU-MI,1,0,0,1,0,0,complex_logogram,SU+ MI {*540}
KN32,A-KA-TA,1,1,0,0,0,0,physical_boundary,A.1 ] A-PA-[ A.2 A-KA-TA[ INFRA MUTILA SUP
KN32,A-PA,1,1,0,0,0,0,physical_boundary,UPRA MUTILA A.1 ] A-PA-[ A.2 A-KA-TA[ IN
KN32,JA-SU,1,1,0,0,0,0,physical_boundary,-PU B.2 PA[ B.3 ]-JA-SU INFRA MUTILA
KN32,SA-PU,1,1,0,0,0,0,physical_boundary,LA B.1 ]TE[ B.2 ]-SA-PU B.2 PA[ B.3 ]-JA-
KN54,PU-RA,1,1,0,0,0,0,physical_boundary,BER FRACTION .1 ] PU-RA-[ .2 ] VINC K [
KNWB33,NU-SE,1,1,0,0,0,0,physical_boundary,IB) A: QA-KI [ B: NU-SE-[ G: SEAL IMPRESS
KNWB33,QA-KI,1,1,0,0,0,0,physical_boundary,OUSE; MM IIIB) A: QA-KI [ B: NU-SE-[ G: S
KNWC23,WE-WE,1,0,0,1,0,0,complex_logogram,WE+WE
KNWC3,KA-I-KA,1,1,0,0,0,0,physical_boundary,"SSIONS, CMS II 8 ]KA-I-KA [ 2 IMPRESSIONS:"
KNWC30,JA-RA,1,1,0,0,0,0,physical_boundary,"SSIONS, CMS II 8 ]JA-RA 2 IMPRESSONS (DIS"
KNZA10,DA-WA,2,2,0,0,0,0,physical_boundary,SA-RA-MA-.B:-NA • DA-WA-[•]-DU-WA-TO • I- || -SA-SA-RA-MA-NA • DA-WA-[•]-DU-WA-TO • I-
KNZA10,DU-WA-TO,2,2,0,0,0,0,physical_boundary,B:-NA • DA-WA-[•]-DU-WA-TO • I-JA[ .A-.B: ]- || MA-NA • DA-WA-[•]-DU-WA-TO • I-JA[; THE LAST
KNZA10,I-JA,3,3,0,0,0,0,physical_boundary,WA-[•]-DU-WA-TO • I-JA[ .A-.B: ]-TA-NU-M || WA-[•]-DU-WA-TO • I-JA[; THE LAST WORD M || ORD MAY HAVE BEEN I-JA[-PA-QE (CF. I-NA-
KNZA10,JA-SA-SA-RA-MA,1,0,1,0,0,0,editorial_continuation,.A: ]-TA-NU-MU-TI • JA-SA-SA-RA-MA-
KNZA10,TA-NU-MU-TI,2,2,0,0,0,0,physical_boundary,SUSPENDED. .A: ]-TA-NU-MU-TI • JA-SA-SA-RA-MA- || • I-JA[ .A-.B: ]-TA-NU-MU-TI • JA-SA-SA-RA-MA-
KNZA17,JA-QE,1,1,0,0,0,0,physical_boundary,NE (LOWER TOWN) ]-JA-QE • COMMENTARY © JO
KNZA18,JA-WA,1,1,0,0,0,0,physical_boundary,JA • [• • •]-JA • JA-WA-[ ] [•][ COMMENTA
KNZA19,*118-MI-NA,1,1,0,0,0,0,physical_boundary,.2 (RETROGRADE): ]*118-MI-NA PALAIMA 1988: 313
KNZA19,KE-JU-MI,1,1,0,0,0,0,physical_boundary,THE PALACE .1: ]-KE-JU-MI[ ][•][ __________
KNZB20,NA-A-PA,1,1,0,0,0,0,physical_boundary,LM IA CONTEXT) ] NA-A-PA 3 COMMENTARY © JO
KNZC6,I-ZU,1,1,0,0,0,0,physical_boundary,A-PA-KU-NU-U [-•]-I-ZU • GORILA DRAWS BU
KNZC6,JU-KU-NA-PA-KU-NU-U,1,1,0,0,0,0,physical_boundary,A-KU • NI-JA-NU • JU-KU-NA-PA-KU-NU-U [-•]-I-ZU • GORIL
KNZC7,SIGN-GROUP,1,1,0,0,0,0,physical_boundary,"NA-NE • WI-PI-[•] SIGN-GROUP 3, GORILA READS Z"
KNZC7,WI-PI,1,1,1,0,0,0,editorial_continuation|physical_boundary,"A-SA-RA-A-NA-NE • WI-PI-[•] SIGN-GROUP 3, || JGY: A-KA-NU-ZA-TI RESEMBLES A MUDDLED U-NA-RU-KA-NA-TI, DU-RA-RE A MUDDLED DU-PU2-RE, AND JA-SA-RA-A-NA-NE A MUDDLED JA-SA-SA-RA; WI-PI-• MAY THEN BE A MUDDLED I-PI-NA-MA. IF ALL THIS IS SO, THE TWO CUPS WOULD CARRY DELIBERATELY GARBLED RELIGIOUS EXPRESSIONS SEEN IN CLEARER FORM IN THE LIBATION FORMULA."
KNZF31,SI-ZA-NE-*310,1,1,0,0,0,0,physical_boundary,972 PL. 2. ]SI[ ] SI-ZA-NE-*310 • DA-DU-MI-NE • Q
MA10,*404V-AS,1,0,0,1,0,0,complex_logogram,*404VAS [+?][
MA10,*404V-AS-A,1,0,0,1,0,0,complex_logogram,*404VAS+A {*654}
MA10,*404V-AS-TI,1,0,0,1,0,0,complex_logogram,*404VAS+TI {*524}
MA10,*405V-AS-*655,1,0,0,1,0,0,complex_logogram,*405VAS+Ω {*655; Ω= *713}
MA10,*412V-AS-E,3,0,0,3,0,0,complex_logogram,*412VAS+E {*658} || ] *412VAS+E {*658}
MA10,*412V-AS-F,2,0,0,2,0,0,complex_logogram,*412VAS+F {*659}
MA10,*413V-AS-SU,1,0,0,1,0,0,complex_logogram,*413VAS+SU {*660}
MA10,*414V-AS,1,0,0,1,0,0,complex_logogram,*414VAS+[•] [
MA10,*414V-AS-F,1,0,0,1,0,0,complex_logogram,][ *414VAS ]+F {*662}
MA10,DU-PI-TE-WA,1,1,0,0,0,0,physical_boundary,F {*659} 4[ B.1 ] DU-PI-TE-WA • *405VAS+Ω {*655
MA2,DU-RA,1,1,0,0,0,0,physical_boundary,EMENT NUMBER A.1 ]DU-RA 5 A.2 VACAT B.1 ]
MA2,JA-MA-U-TI,1,1,0,0,0,0,physical_boundary,]-U-NA-NA 3 C.1 ]JA-MA-U-TI 6
MA2,RE-TI,1,1,0,0,0,0,physical_boundary,5 A.2 VACAT B.1 ]-RE-TI 4 B.2 ]TI 1 B.2 J
MA2,U-NA-NA,1,1,0,0,0,0,physical_boundary,2 B.2 TI [ C.1 ]-U-NA-NA 3 C.1 ]JA-MA-U-TI
MA4,*180-SA-B,1,0,0,1,0,0,complex_logogram,*180+SA+B {*600}
MA4,*180-SA-L,1,0,0,1,0,0,complex_logogram,*180+SA+ L {*601}
MA6,*180-B,1,0,0,1,0,0,complex_logogram,*180+B {*602}
MAWC<5>,B-GRA-E,1,0,0,1,0,0,complex_logogram,B: GRA+E {*581} 4
MAZB8,JA-DA,1,1,0,0,0,0,physical_boundary,A CONTEXT) JA-SA[ JA-DA [ IS NOT EXCLUDED
MAZB8,JA-SA,1,1,0,0,0,0,physical_boundary,II-LM IA CONTEXT) JA-SA[ JA-DA [ IS NOT E
MI2,*401V-AS-RA,1,0,0,1,0,0,complex_logogram,*401VAS+ RA {*652}[
MI2,DU-KA,1,1,0,0,0,0,physical_boundary,____________ .2 ] DU-KA[ .3 ][••] *401VAS
NEZA1,I-DA,1,1,0,0,0,0,physical_boundary,1 (GODART 1989) ]I-DA [ PALAIKASTRO COM
PE1,E-KA,1,1,0,0,0,0,physical_boundary,{*574} 26 J .3-4 E-KA[ VIR 72 .4-5 GRA+
PE1,GRA-PA,2,0,0,2,0,0,complex_logogram,GRA+PA {*574}
PE2,*305-MI,1,1,0,0,0,0,physical_boundary,2 3 B .2 RU-PI[ ]-*305-MI 1 F .3 A-*325-ZA
PE2,RU-PI,1,1,0,0,0,0,physical_boundary,VEST. [ .2 3 B .2 RU-PI[ ]-*305-MI 1 F .3
PEZB,A-NU,1,1,0,0,0,0,physical_boundary,ZB (HM) (SHERD) ]A-NU[ COMMENTARY © JOH
PEZC4,A-JA,1,1,0,0,0,0,physical_boundary,(LM IB CONTEXT) ] A-JA[ OR ]JA-SI [ ? CO
PEZC4,JA-SI,1,1,0,0,0,0,physical_boundary,TEXT) ] A-JA[ OR ]JA-SI [ ? COMMENTARY ©
PEZG6,I-NA,1,1,0,0,0,0,physical_boundary,"CULT ACTIVITIES."" I-NA-[•]-TE __________"
PH(?)31,CAPM-KU,2,0,0,2,0,0,complex_logogram,CAPM+KU {*513}
PH(?)31,DU-RI,1,1,0,0,0,0,physical_boundary,1 OVISF 1 [ B.2 ]-DU-RI CAPM 1 B.2 TU-[ B
PH(?)31,PA-TA-DA,1,1,0,0,0,0,physical_boundary,SUS+SI+RE 1 A.3-4 PA-TA-DA[ ] 1 A.4 KU-RO CA
PH(?)31,SUS-SI,1,0,0,1,0,0,complex_logogram,SUS+SI[
PH(?)31,SUS-SI-RE,1,0,0,1,0,0,complex_logogram,SUS+SI+RE
PH1,DI-RA-DI-NA,1,1,0,0,0,0,physical_boundary,BER FRACTION A.1 ]DI-RA-DI-NA *316 [•] L2 [ A.2
PH14,A-MI,1,1,0,0,0,0,physical_boundary,READ RETROGRADE]) A-MI-[ A (REVERSE? [RE
PH14,JA-*304,1,1,0,0,0,0,physical_boundary,COMMODITY FIC]) ]JA-*304 FIC
PH15,MA-TE-RE,1,1,0,0,0,0,physical_boundary,ION A (OBVERSE?) ]MA-TE-RE *339 11 [ B (REVE
PH16,*358-NI,1,1,0,0,0,0,physical_boundary,____________ A.2 ]*358-NI[ B.1 ]-JA-SA[ ___
PH16,JA-SA,1,1,0,0,0,0,physical_boundary,2 ]*358-NI[ B.1 ]-JA-SA[ ________________
PH16,TI-NA,1,1,0,0,0,0,physical_boundary,ER FRACTION A.1 ] TI-NA-[ _______________
PH18,WI-JA,1,1,0,0,0,0,physical_boundary,BER FRACTION A.1 ]WI-JA[ INFRA MUTILA B.1
PH19,PI-O,1,1,0,0,0,0,physical_boundary,MBER FRACTION A.1 PI-O [ INFRA MUTILA
PH28,A-PA,1,1,0,0,0,0,physical_boundary,UPRA MUTILA A.1 ] A-PA 3-[ ] • A.2 JA-KI
PH28,A-RI-JA,1,1,0,0,0,0,physical_boundary,KI-PA 3 [ ] • A.3 A-RI-JA[ SUPRA MUTILA B.1
PH3,MA-A,1,0,0,1,0,0,complex_logogram,] MA +A {*557}
PH3,MA-MA,1,0,0,1,0,0,complex_logogram,MA +MA {*563}
PH3,MA-RU,1,0,0,1,0,0,complex_logogram,] MA +RU {*558}
PH3,MI-JA,1,0,0,1,0,0,complex_logogram,MI + JA {*548}
PH30,MA-RE-RI-MI-DE,1,1,0,0,0,0,physical_boundary,A .1 ]-TI E [ .2 ]MA-RE-RI-MI-DE [
PH7,DA-RA,1,1,0,0,0,0,physical_boundary,1 ] TA 1 L [ B.2 ]DA-RA L [ B.3 ] VINC L
PH7,DI-PA-JA,1,1,0,0,0,0,physical_boundary,SUPRA MUTILA A.1 ]DI-PA-JA[ A.2 ]U-DI-RI-KI[
PH7,JA-RU-MA-NE,1,1,0,0,0,0,physical_boundary,]U-DI-RI-KI[ A.3 ]JA-RU-MA-NE[ A.4 ]JA-SI-DA-RA
PH7,JA-SI-DA-RA,1,1,0,0,0,0,physical_boundary,JA-RU-MA-NE[ A.4 ]JA-SI-DA-RA [ B.1 ] TA 1 L [
PH7,U-DI-RI-KI,1,1,0,0,0,0,physical_boundary,1 ]DI-PA-JA[ A.2 ]U-DI-RI-KI[ A.3 ]JA-RU-MA-NE
PH8,*417V-AS-L2,1,0,0,1,0,0,complex_logogram,]*417VAS+L2 {*663}
PH8,*418V-AS-L2,1,0,0,1,0,0,complex_logogram,*418VAS+L2 {*664}
PK1,I-IS,1,0,1,0,0,0,editorial_continuation,.3-4:-I-IS CLEAR AND-NA-HAS ITS TOP HORIZONTAL STROKE JUST UNDER THE TA2 OF THE PRECEDING LINE
PK1,NE-TI,1,1,0,0,0,0,physical_boundary,NUMBER .1 SI-[•]-NE-TI 1 .1 KA-QA 2-----
PKZA10,SI-RU,1,1,0,0,0,0,physical_boundary,I-NA-MI-NA • SI-[ SI-RU [ POSSIBLE. COMME
PKZA11,A-DI-KI-TE-TE,1,1,0,0,0,0,physical_boundary,-TA-I-*301-WA-E • A-DI-KI-TE-TE-[• B: •]-RE • PI-
PKZA11,I-PI-NA-MI-NA,1,1,0,0,0,0,physical_boundary,-RU-KA-NA-TI • D: I-PI-NA-MI-NA [ ] SI-RU-[•] • I
PKZA11,SI-RU,1,1,0,0,0,0,physical_boundary,I-PI-NA-MI-NA [ ] SI-RU-[•] • I-NA-JA-PA-
PKZA12,A-DI-KI-TE,1,1,0,0,0,0,physical_boundary,TA-I-*301-WA-JA • A-DI-KI-TE-[ A2:-QA B: 2? 3?
PKZA12,A-NE,1,1,0,0,0,0,physical_boundary,SSIBLE. C: ]A-[ ] A-NE • U-NA-RU-KA-NA-J
PKZA12,A-PA-DU-PA,1,1,0,0,0,0,physical_boundary,[ 1? ]JA-SI • D1: A-PA-DU-PA-[ 3? ]JA[ 2? ]JA-
PKZA12,JA-D2,1,1,0,0,0,0,physical_boundary,-PA-[ 3? ]JA[ 2? ]JA-D2:-PA-B: ]SI-RU [ P
PKZA12,JA-PA-QA,1,1,0,0,0,0,physical_boundary,2-A2: LAST WORD: ]JA-PA-QA IS READ JA AT END
PKZA12,JA-SI,1,1,0,0,0,0,physical_boundary,• U-NA-RU-KA[ 1? ]JA-SI • D1: A-PA-DU-PA-
PKZA12,RA-ME,1,1,0,0,0,0,physical_boundary,? 3? ]SI-[ 4? 5? ]RA-ME[ C: ]A-[ 2? ]-NE
PKZA12,SI-RU,1,1,0,0,0,0,physical_boundary,2? ]JA-D2:-PA-B: ]SI-RU [ POSSIBLE. C: ]A
PKZA12,U-NA-RU-KA,1,1,0,0,0,0,physical_boundary,C: ]A-[ 2? ]-NE • U-NA-RU-KA[ 1? ]JA-SI • D1:
PKZA14,JA-SA-SA,1,1,0,0,0,0,physical_boundary,A: ]-TU-ME-B:-I • JA-SA-SA-[ A-B: ]TU-ME-I C
PKZA14,TU-ME,1,0,1,0,0,0,editorial_continuation,A: ]-TU-ME-
PKZA14,TU-ME-B,1,1,0,0,0,0,physical_boundary,(PETSOPHAS) A: ]-TU-ME-B:-I • JA-SA-SA-[ A
PKZA14,TU-ME-I,1,1,0,0,0,0,physical_boundary,JA-SA-SA-[ A-B: ]TU-ME-I COMMENTARY © JOHN
PKZA16,RE-JA,2,2,1,0,0,0,editorial_continuation|physical_boundary,-TO-SA • PU 2-.B:-RE-JA [ ] VEST. [ THE T || R: ]-TO-SA • PU 2-RE-JA [; CF. ]PU 2-RE-J || .B:-RE-JA [ ] VEST. [
PKZA16,TO-SA,2,2,0,0,0,0,physical_boundary,(PETSOPHAS) .A: ]-TO-SA • PU 2-.B:-RE-JA || Y RUN TOGETHER: ]-TO-SA • PU 2-RE-JA [; C
PKZA17,I-DA,1,1,0,0,0,0,physical_boundary,TINE (PETSOPHAS) ]I-DA • [•][ COMMENTARY
PKZA18,JA-JA,1,1,0,0,0,0,physical_boundary,0). ]-TE • I-DA • JA-JA-[ COMMENTARY © JO
PKZA20,U-NA-KA,1,1,0,0,0,0,physical_boundary,"A 2, PK ZA 18). ] U-NA-KA-[ COMMENTARY © JO"
PKZA28,PU2-RE,1,0,0,0,0,1,authoritative_source_boundary,2022 EDITIO PRINCEPS PRESERVES AN INSECURE LEFT BOUNDARY: ]-PU2-RE
PKZA4,A-SA-SA-RA,1,1,0,0,0,0,physical_boundary,HOUSE EPSILON 33) A-SA-SA-RA[ COMMENTARY © JOH
PKZA8,I-PI,1,1,0,0,0,0,physical_boundary,NA-KA-NA-SI[ ] C: I-PI-[ [GORILA IV 24-2
PKZA8,JA-SA,1,1,0,0,0,0,physical_boundary,2-RE • TU-ME-I B: JA-SA-[ ] U-NA-KA-NA-SI
PKZA8,U-NA-KA-NA-SI,1,1,0,0,0,0,physical_boundary,ME-I B: JA-SA-[ ] U-NA-KA-NA-SI[ ] C: I-PI-[ [GOR
PKZA9,JA-U-PA-MA-I-DA,2,2,0,0,0,0,physical_boundary,: ] VEST. [ .2: ] JA-U-PA-MA-I-DA-[•]-DI[ .2 PERHAP || DI[ .2 PERHAPS: ] JA-U-PA-MA-I-DA-* 301-DI[. COMMEN
PKZB?,A-DI-PA,1,1,0,0,0,0,physical_boundary,LAT.SUP. TO A): ] A-DI-PA 3 ; ARKH 1A.5: A-
PKZB?,A-PA,2,2,0,0,0,0,physical_boundary,I[ CF. PH 28A.1: ]A-PA 3 [; KN 22B(=LAT. || PA 3 ; ARKH 1A.5: A-PA-[ PK ZB ? (HOOD 1
PKZB19,SE-SI-TA,1,1,0,0,0,0,physical_boundary,"SA 82, 1987, 153) SE-SI-TA [ THE LAST SIGN C"
PKZC13,NU-RI-JA,1,1,0,0,0,0,physical_boundary,STYLISTIC DATE) ]-NU-RI-JA[ COMMENTARY © JOH
PROBLEM:SUS+SI[(B.4)ANDSUS+SI+RE(A.3),A-MI,1,1,0,0,0,0,physical_boundary,10A.3; CF. PH 14B A-MI-[
PROBLEM:SUS+SI[(B.4)ANDSUS+SI+RE(A.3),CAPM-KU,2,0,0,2,0,0,complex_logogram,CAPM+KU {*513}
PROBLEM:SUS+SI[(B.4)ANDSUS+SI+RE(A.3),DU-RI,1,1,0,0,0,0,physical_boundary,: HT ZB 160 B.1 ]-DU-RI CF. ]-DU-RI-TE: H
PROBLEM:SUS+SI[(B.4)ANDSUS+SI+RE(A.3),DU-RI-TE,1,1,0,0,0,0,physical_boundary,B.1 ]-DU-RI CF. ]-DU-RI-TE: HT 4.2 B.2 TU-[
PROBLEM:SUS+SI[(B.4)ANDSUS+SI+RE(A.3),KU-PA3,1,1,0,0,0,0,physical_boundary,T 122A.6 & 7; CF. KU-PA3-[: HT 101.4; KU-P
PROBLEM:SUS+SI[(B.4)ANDSUS+SI+RE(A.3),OVISM-SI-AU-RE,1,0,0,1,0,0,complex_logogram,OVISM SI+AU+ [ RE
PROBLEM:SUS+SI[(B.4)ANDSUS+SI+RE(A.3),PA-TA-DA,1,1,0,0,0,0,physical_boundary,-2 & HT 119.3 A.4 PA-TA-DA[-DU-PU2-RE PA-TA-
PROBLEM:SUS+SI[(B.4)ANDSUS+SI+RE(A.3),SI-AU-RE,1,0,0,1,0,0,complex_logogram,SI+AU+RE
PRZA1,TA-NA-SU-TE,1,1,0,0,0,0,physical_boundary,LM IA CONTEXT) A: TA-NA-SU-TE [ ]-KE B: SE-TO-I
PSIZA1,*188-A-I,1,1,0,0,0,0,physical_boundary,"HICH 2 ARE LIKELY:*188-A-I [, *188-WA-I . *1"
PSIZA1,*188-DU-SE,1,1,0,0,0,0,physical_boundary,H (LM IB CONTEXT) *188-DU-SE [ FLOYD SUGGESTS
PSIZA1,SE-PU-*188,1,1,0,0,0,0,physical_boundary,ISWORD COULD BE ] SE-PU-*188; CF. SU-PU 2-*188
PSZA2,JA-TI,1,1,0,0,0,0,physical_boundary,-*301-TI • [ 6? ]-JA-TI •JA-SA-SA-RA-ME •
PSZA2,RE-I-KE,1,1,0,0,0,0,physical_boundary,ENTS B+C): 24?? ]-RE-I-KE .2 (BEGINNING ON
PYR1,*316-RO-VINA,1,0,0,1,0,0,complex_logogram,*316+RO {*639} VINA
PYRWC4,I-SI,1,1,0,0,0,0,physical_boundary,NO. A.1-2: TI-[•]-I-SI B: LOGOGRAM UNKNO
PYRZB5,TE-JA,1,1,0,0,0,0,physical_boundary,YPHIC: 025-056) ] TE-JA[ THOUGH THE SHERD
SAMWA1,JA-SA,1,0,0,0,1,0,non_linear_a_script,H: JA-SA <-SA-RA >
SAMWA1,SA-RA,1,0,0,0,1,0,non_linear_a_script,H: JA-SA <-SA-RA >
SIZG1,DA-*118,1,1,0,0,0,0,physical_boundary,"IS 3405 GR. A-[•]-DA-*118 THE SECOND SIGN,"
SKOZC1,A-NA-TI-*301-WA-JA,1,1,0,0,0,0,physical_boundary,"(LIBATION TABLE, ]A-NA-TI-*301-WA-JA[), AND (EVEN BETT"
SKOZC1,KU-PA,1,1,0,0,0,0,physical_boundary,"2.1 (STONE JAR, ]-KU-PA 3-NA-TU-NA-TE-[)"
SKOZC1,NA-TU-NA-TE,1,1,0,0,0,0,physical_boundary,"NE JAR, ]-KU-PA 3-NA-TU-NA-TE-[) WHERE THE KU-P"
SKZB1,A-MA-RA-NE,1,1,0,0,0,0,physical_boundary,THOS RIM FRAGMENT A-MA-RA-NE[ SITIA COMMENTARY
SYZA1,A-TA-I-*301-WA-JA,1,1,0,0,0,0,physical_boundary,D. CA. 14.5 CM) ] A-TA-I-*301-WA-JA • I-DA-MI • JA-•-
SYZA11,RO-QA,1,1,0,0,0,0,physical_boundary,BELOW THE RIM. • RO-QA [ COMMENTARY © JO
SYZA3,SE-KA-NA-SI,1,1,0,0,0,0,physical_boundary,--CA. 8----]•-•-• SE-KA-NA-SI [•] TE [----CA. 1
SYZA3,SI-RU-TE,1,1,0,0,0,0,physical_boundary,E [----CA. 10----]SI-RU-TE SE AND THE FOLLOW
SYZA5,MI-JA,1,1,0,0,0,0,physical_boundary,O THE INTERIOR. ]-MI-JA • JA-WA-PA 3-[ AB
SYZA8,I-*301-WA-JA,1,1,0,0,0,0,physical_boundary,E INTERIOR. A-TA-]I-*301-WA-JA • JA-JA[-•-]•-•[
SYZA8,JA-JA,1,1,0,0,0,0,physical_boundary,A-]I-*301-WA-JA • JA-JA[-•-]•-•[ COMMENTA
SYZB7,RA-KI,1,0,1,0,0,0,editorial_continuation,•-RA-KI-•-NI-SE
THETABLET5,TE-ME-DA-I,1,1,0,0,0,0,physical_boundary,R FRACTION A.1 ]• TE-ME-DA-I[
THETABLET6,TELA-SE,1,0,0,1,0,0,complex_logogram,]TELA+SE
THEZB1,SI-NI,1,1,0,0,0,0,physical_boundary,RIOR TO FIRING) ] SI-NI-[ SI-NI-KU [ POSS
THEZB1,SI-NI-KU,1,1,0,0,0,0,physical_boundary,FIRING) ] SI-NI-[ SI-NI-KU [ POSSIBLE. COMME
